Sending build context to Docker daemon  3.072kB
Step 1/12 : FROM nciccbr/ccbr_ubuntu_base_20.04:v2.1
v2.1: Pulling from nciccbr/ccbr_ubuntu_base_20.04
3b65ec22a9e9: Pulling fs layer
10ceb438865c: Pulling fs layer
aab707835907: Pulling fs layer
625b0c14d41b: Pulling fs layer
375fd82da226: Pulling fs layer
4faae6904470: Pulling fs layer
3a0584074529: Pulling fs layer
0d62c252c62e: Pulling fs layer
8aec5b04915d: Pulling fs layer
eb35dcebf5f0: Pulling fs layer
9120fb1fc8cb: Pulling fs layer
f4783e0118a3: Pulling fs layer
db35d98d120e: Pulling fs layer
870ae27479ac: Pulling fs layer
9b3ac3b90fd5: Pulling fs layer
1e855a499ff2: Pulling fs layer
17d743a62b4c: Pulling fs layer
331e2137023c: Pulling fs layer
938169d3fa53: Pulling fs layer
67aec46cc9bc: Pulling fs layer
733443d9da67: Pulling fs layer
86c9aea85eab: Pulling fs layer
77d76b322aa3: Pulling fs layer
eddd13839d27: Pulling fs layer
92bf6f086eef: Pulling fs layer
6c7b675a2d94: Pulling fs layer
5a583f00ebb8: Pulling fs layer
0a2aafdee47b: Pulling fs layer
71de21edbf84: Pulling fs layer
3a0584074529: Waiting
0d62c252c62e: Waiting
8aec5b04915d: Waiting
eb35dcebf5f0: Waiting
9120fb1fc8cb: Waiting
f4783e0118a3: Waiting
db35d98d120e: Waiting
870ae27479ac: Waiting
9b3ac3b90fd5: Waiting
625b0c14d41b: Waiting
1e855a499ff2: Waiting
375fd82da226: Waiting
4faae6904470: Waiting
331e2137023c: Waiting
938169d3fa53: Waiting
17d743a62b4c: Waiting
67aec46cc9bc: Waiting
6c7b675a2d94: Waiting
733443d9da67: Waiting
5a583f00ebb8: Waiting
86c9aea85eab: Waiting
0a2aafdee47b: Waiting
77d76b322aa3: Waiting
eddd13839d27: Waiting
92bf6f086eef: Waiting
71de21edbf84: Waiting
  inflating: snpEff/scripts/vcfOnlyAlts.pl  
  inflating: snpEff/scripts/ped2vcf.py  
  inflating: snpEff/scripts/vcfReduceGenotypes.pl  
  inflating: snpEff/scripts/transpose.pl  
  inflating: snpEff/scripts/1kg.sh   
  inflating: snpEff/scripts/splitChr.pl  
  inflating: snpEff/scripts/snpSift_filter_sample_to_number.pl  
  inflating: snpEff/scripts/plotLabel.pl  
  inflating: snpEff/scripts/filterBy.py  
  inflating: snpEff/scripts/plotMA.pl  
  inflating: snpEff/scripts/sam2fastq.pl  
  inflating: snpEff/scripts/vcfEffHighest.ORI.py  
  inflating: snpEff/scripts/swapCols.pl  
  inflating: snpEff/scripts/wigSplit.pl  
  inflating: snpEff/scripts/queue.pl  
  inflating: snpEff/scripts/nextProt_filter.pl  
  inflating: snpEff/scripts/uniqCount.pl  
  inflating: snpEff/scripts/snpEff   
  inflating: snpEff/scripts/vcfBareBones.pl  
  inflating: snpEff/scripts/plotXY.pl  
  inflating: snpEff/scripts/plotQQsubsample.pl  
  inflating: snpEff/scripts/joinSnpEff.pl  
  inflating: snpEff/scripts/gffRemovePhase.pl  
  inflating: snpEff/scripts/fastaSplit.pl  
  inflating: snpEff/scripts/buildDbNcbi.sh  
   creating: snpEff/scripts/gsa/
  inflating: snpEff/scripts/gsa/pvalue_correction_scoreCount_min10.sh  
  inflating: snpEff/scripts/gsa/bayesFactor_correction_scoreCount.sh  
  inflating: snpEff/scripts/gsa/geneSetOverlap.sort.txt  
  inflating: snpEff/scripts/gsa/pvalue_correction_scoreCount.r  
  inflating: snpEff/scripts/gsa/bayesFactor_correction_scoreCount_max10.sh  
  inflating: snpEff/scripts/gsa/geneSetOverlap.py  
  inflating: snpEff/scripts/gsa/pvalue_correction_scoreCount.sh  
  inflating: snpEff/scripts/gsa/create_sets.bds  
  inflating: snpEff/scripts/gsa/checkGeneNames.py  
  inflating: snpEff/scripts/gsa/geneSetsGtex.py  
  inflating: snpEff/scripts/gsa/bayesFactor_correction_scoreCount.r  
  inflating: snpEff/scripts/uniqCut.pl  
  inflating: snpEff/scripts/plot.pl  
  inflating: snpEff/scripts/cgShore.pl  
  inflating: snpEff/scripts/plotQQ.pl  
  inflating: snpEff/scripts/fastaSample.pl  
  inflating: snpEff/scripts/vcfFilterSamples.pl  
  inflating: snpEff/scripts/isutf8.py  
  inflating: snpEff/scripts/db.pl    
  inflating: snpEff/scripts/vcfEffOnePerLine.pl  
  inflating: snpEff/scripts/plotSmoothScatter.pl  
  inflating: snpEff/scripts/make_dbNSFP.sh  
  inflating: snpEff/scripts/bedEffOnePerLine.pl  
  inflating: snpEff/scripts/plotHistogram.pl  
  inflating: snpEff/scripts/sortLine.py  
  inflating: snpEff/scripts/annotate_demo.sh  
  inflating: snpEff/scripts/txt2fa.pl  
  inflating: snpEff/scripts/statsNum.pl  
  inflating: snpEff/scripts/vcfRefCorrect.py  
  inflating: snpEff/scripts/extractSequences.pl  
  inflating: snpEff/snpEff.config    
  inflating: snpEff/SnpSift.jar      
  inflating: snpEff/snpEff.jar       
   creating: snpEff/examples/
  inflating: snpEff/examples/test.chr22.vcf  
  inflating: snpEff/examples/samples_cancer.txt  
  inflating: snpEff/examples/samples_cancer_one.txt  
  inflating: snpEff/examples/cancer_pedigree.vcf  
  inflating: snpEff/examples/test.chr22.ann.filter_missense.vcf  
  inflating: snpEff/examples/variants_1.ann.vcf  
  inflating: snpEff/examples/cancer.vcf  
  inflating: snpEff/examples/test.1KG.vcf  
  inflating: snpEff/examples/intervals.bed  
  inflating: snpEff/examples/test.chr22.ann.one_per_line.txt  
  inflating: snpEff/examples/variants_2.vcf  
  inflating: snpEff/examples/cancer.eff.vcf  
  inflating: snpEff/examples/1kg.head_chr1.filtered.vcf.gz  
  inflating: snpEff/examples/test.chr22.ann.filter_missense_any.vcf  
  inflating: snpEff/examples/1kg.head_chr1.vcf.gz  
  inflating: snpEff/examples/test.chr22.ann.vcf  
  inflating: snpEff/examples/test.ann.vcf  
  inflating: snpEff/examples/examples.sh  
  inflating: snpEff/examples/my_annotations.bed  
 extracting: snpEff/examples/test.vcf  
  inflating: snpEff/examples/test.chr22.ann.filter_missense_first.vcf  
  inflating: snpEff/examples/test.chr22.ann.txt  
  inflating: snpEff/examples/test.chr22.ann.filter_missense_any_TRMT2A.vcf  
  inflating: snpEff/examples/cancer.ann.vcf  
  inflating: snpEff/examples/variants_1.vcf  
  inflating: snpEff/examples/example_motif.vcf  
  inflating: snpEff/examples/cancer_pedigree.ann.vcf  
  inflating: snpEff/examples/test.1KG.ann_encode.vcf  
  inflating: snpEff/examples/file.vcf  
  inflating: snpEff/examples/variants_2.ann.vcf  
  inflating: snpEff/examples/test.1KG.ann_reg.vcf  
   creating: clinEff/
  inflating: clinEff/clinEff.config  
  inflating: clinEff/ClinEff.jar     
  inflating: clinEff/workflow.config  
   creating: clinEff/workflow/
  inflating: clinEff/workflow/workflow.config  
  inflating: clinEff/workflow/workflow.GRCh38.config  
   creating: clinEff/report/
   creating: clinEff/report/bootstrap/
  inflating: clinEff/report/bootstrap/bootstrap.min.js  
  inflating: clinEff/report/bootstrap/bootstrap.min.css  
  inflating: clinEff/report/reportlof.html.flt  
  inflating: clinEff/report/reportclinical.html.flt  
  inflating: clinEff/report/style.css  
   creating: clinEff/report/img/
  inflating: clinEff/report/img/logo.png  
  inflating: clinEff/report/img/logo_example_ori.png  
 extracting: clinEff/report/img/logo_example.png  
  inflating: clinEff/report/reporthighimpact.html.flt  
Removing intermediate container c3d67d4784c4
 ---> fe9245896e2a
Step 5/12 : COPY Dockerfile /opt2/Dockerfile.${TAG}
 ---> f549b8c2c38b
Step 6/12 : RUN if [ -f /opt2/Dockerfile ];then rm -f /opt2/Dockerfile;fi &&     chmod a+r /opt2/Dockerfile.${TAG} &&     ln -s Dockerfile.${TAG} /opt2/Dockerfile
 ---> Running in 77b7f5873625
Removing intermediate container 77b7f5873625
 ---> 5b7b28140ec3
Step 7/12 : WORKDIR /data2
 ---> Running in b89b69bed324
Removing intermediate container b89b69bed324
 ---> db93db45cba2
Step 8/12 : RUN apt-get clean &&     rm -rf /var/lib/apt/lists/* /tmp/* /var/tmp/* &&     apt-get autoclean &&     apt-get autoremove -y &&     rm -rf /var/lib/{apt,dpkg,cache,log}/
 ---> Running in f31653c68753
Reading package lists...
Building dependency tree...
Reading state information...
Reading package lists...
Building dependency tree...
Reading state information...
0 upgraded, 0 newly installed, 0 to remove and 0 not upgraded.
Removing intermediate container f31653c68753
 ---> c7062ea0bb61
Step 9/12 : LABEL maintainer="vishal.koparde@nih.gov"
 ---> Running in 4938c2c21b2e
Removing intermediate container 4938c2c21b2e
 ---> ecb94d84a049
Step 10/12 : LABEL github_handle="kopardev"
 ---> Running in c2c499dae452
Removing intermediate container c2c499dae452
 ---> 608c92e24945
Step 11/12 : ARG BUILD_DATE
 ---> Running in abf144f0d457
Removing intermediate container abf144f0d457
 ---> 08aa3e9588a8
Step 12/12 : LABEL build_date=$BUILD_DATE
 ---> Running in 892432b88bd3
Removing intermediate container 892432b88bd3
 ---> f29b029ef8cd
Successfully built f29b029ef8cd
Successfully tagged nciccbr/nciccbr_snpeff:1.0
